,x,a,-a,area,area_m,u_bar_low,u_bar_high,dyn_pre_low,dyn_pre_high,pp_high,pp_low,pp_high_lbound,pp_high_ubound,pp_low_lbound,pp_low_ubound
51,5.1000000000000005,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
52,5.2,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
53,5.300000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
54,5.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
55,5.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
56,5.6000000000000005,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
57,5.7,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
58,5.800000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
59,5.9,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
60,6.0,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
61,6.1000000000000005,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
62,6.2,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
63,6.300000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
64,6.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
65,6.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
66,6.6000000000000005,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
67,6.7,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
68,6.800000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
69,6.9,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
70,7.0,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
71,7.1000000000000005,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
72,7.2,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
73,7.300000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
74,7.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
75,7.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
76,7.6000000000000005,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
77,7.7,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
78,7.800000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
79,7.9,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
80,8.0,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
81,8.1,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
82,8.200000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
83,8.3,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
84,8.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
85,8.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
86,8.6,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
87,8.700000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
88,8.8,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
89,8.9,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
90,9.0,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
91,9.1,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
92,9.200000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
93,9.3,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
94,9.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
95,9.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
96,9.600000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
97,9.700000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
98,9.8,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
99,9.9,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
100,10.0,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
101,10.100000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
102,10.200000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
103,10.3,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
104,10.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
105,10.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
106,10.600000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
107,10.700000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
108,10.8,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
109,10.9,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
110,11.0,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
111,11.100000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
112,11.200000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
113,11.3,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
114,11.4,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
115,11.5,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
116,11.600000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
117,11.700000000000001,9.45,-9.45,338.30999999999995,0.0003383099999999999,0.23942537909018363,0.437468593893175,28.66225607623907,95.68938532143584,3483.010614678564,2951.997743923761,3478.226145412492,3487.7950839446357,2951.137876241474,2952.857611606048
